Date,Close,Open,High,Low,Volume,Change_pct
2018-07-24,36455.24,36711.96,36711.96,36446.40,378.69,-0.0070
2018-07-23,36711.96,36603.44,36713.06,36603.44,225.91,0.0030
2018-07-20,36603.44,36474.39,36652.19,36360.83,679.82,0.0037
2018-07-19,36470.05,36748.18,36906.22,36420.72,296.35,-0.0076
2018-07-18,36748.18,36963.70,36963.70,36608.11,181.15,-0.0058
2018-07-17,36963.70,37266.86,37281.34,36949.30,203.56,-0.0081
2018-07-16,37266.86,37392.77,37392.77,37215.81,303.48,-0.0034
2018-07-13,37392.77,37226.44,37396.67,37182.19,212.15,0.0045
2018-07-12,37226.44,37253.25,37253.25,37075.09,262.97,-0.0007
2018-07-11,37253.25,37421.01,37431.58,37233.82,285.11,-0.0045
2018-07-10,37421.01,37647.93,37647.93,37422.84,211.63,-0.0060
2018-07-09,37647.93,37625.59,37715.30,37615.49,151.20,0.0006
2018-07-06,37625.59,37743.22,37826.28,37612.36,170.87,-0.0031
2018-07-05,37743.22,37499.07,37743.22,37451.08,497.11,0.0065
2018-07-04,37499.07,37605.12,37611.68,37445.76,381.80,-0.0028
2018-07-03,37605.12,37946.92,37946.92,37601.79,254.77,-0.0090
2018-07-02,37946.92,38278.55,38322.94,37946.92,244.46,-0.0087
2018-06-29,38278.55,37733.44,38291.55,37733.44,469.34,0.0144
2018-06-28,37733.44,37963.93,37977.25,37708.50,414.93,-0.0061
2018-06-27,37963.93,37988.54,38030.63,37908.64,372.24,-0.0006
2018-06-26,37988.54,37992.12,38040.10,37929.64,258.71,-0.0001
2018-06-25,37992.12,37862.53,38003.18,37690.01,207.41,0.0034
2018-06-22,37862.53,38152.60,38197.65,37852.38,167.22,-0.0076
2018-06-21,38152.60,38605.07,38606.97,38093.16,271.40,-0.0117
2018-06-20,38605.07,38664.15,38670.95,38533.66,267.76,-0.0015
2018-06-19,38664.15,38928.02,38928.02,38616.91,390.47,-0.0068
2018-06-14,38928.02,39031.72,39068.49,38407.08,335.71,-0.0027
2018-06-13,39031.72,39167.04,39261.60,39031.72,456.49,-0.0035
2018-06-12,39167.04,38844.32,39425.61,38843.04,341.48,0.0083
2018-06-11,38845.31,38669.23,38856.06,38649.41,603.17,0.0046
2018-06-08,38669.23,39042.11,39088.69,38636.00,210.03,-0.0096
2018-06-07,39042.11,38435.29,39042.39,38435.29,492.04,0.0158
2018-06-06,38435.29,37854.92,38463.54,37854.92,393.12,0.0153
2018-06-05,37854.92,36947.10,37854.92,36947.10,339.65,0.0246
2018-06-04,36947.10,36816.29,36950.98,36676.15,314.33,0.0036
2018-06-01,36816.29,38104.54,38148.45,36677.07,516.81,-0.0338
2018-05-31,38104.54,38606.41,38791.52,37998.17,476.20,-0.0401
2018-05-30,39695.16,39028.51,39177.53,38603.32,342.05,0.0171
2018-05-28,39028.51,39323.62,39323.62,38910.82,222.29,-0.0075
2018-05-25,39323.62,39723.85,39908.11,39213.98,295.99,-0.0101
2018-05-24,39723.85,40150.55,40150.55,39723.85,256.43,-0.0106
2018-05-23,40150.55,40249.29,40254.91,40116.27,266.70,-0.0025
2018-05-22,40249.29,40425.07,40461.69,40245.32,280.06,-0.0043
2018-05-21,40425.07,40472.45,40476.61,40383.19,271.27,-0.0012
2018-05-18,40472.45,40651.41,40675.70,40444.17,350.55,-0.0044
2018-05-17,40651.41,40992.97,41003.76,40675.89,424.37,-0.0083
2018-05-16,40992.97,40615.42,41027.28,40531.90,259.48,0.0093
2018-05-15,40615.42,40677.61,40723.49,40565.66,203.36,-0.0015
2018-05-14,40677.61,41022.31,41029.79,40667.46,218.76,-0.0084
2018-05-11,41022.31,40914.94,41189.28,40913.85,214.58,0.0026
2018-05-10,40914.94,41080.12,41086.20,40872.96,244.92,-0.0040
2018-05-09,41080.12,41156.37,41160.18,40904.83,341.06,-0.0018
2018-05-08,41155.80,41172.82,41642.33,41110.44,563.62,-0.0004
2018-05-07,41172.82,41218.72,41233.42,41031.15,221.38,-0.0011
2018-05-04,41218.72,41107.81,41236.79,41107.81,283.57,0.0027
2018-05-03,41107.81,41306.02,41307.05,40944.36,320.39,-0.0048
2018-05-02,41306.02,41268.01,41396.91,41154.78,276.17,0.0009
2018-04-30,41268.01,41244.89,41279.95,41146.48,450.53,0.0006
2018-04-27,41244.89,40777.67,41247.20,40761.74,319.34,0.0121
2018-04-26,40752.83,40755.73,40798.01,40727.26,378.19,-0.0001
2018-04-25,40755.73,40801.04,40926.72,40589.60,350.39,-0.0012
2018-04-24,40802.78,40763.93,40970.31,40757.19,246.58,0.0010
2018-04-23,40763.93,40814.89,40832.34,40579.54,309.41,-0.0012
2018-04-20,40814.89,40874.09,40893.97,40735.76,242.06,-0.0014
2018-04-19,40874.09,40772.26,40937.09,40724.76,740.36,0.0025
2018-04-18,40772.26,40788.68,40861.04,40492.26,230.17,-0.0004
2018-04-17,40788.68,40533.37,40862.01,40409.90,1600.00,0.0063
2018-04-16,40533.37,40932.18,41014.67,40888.23,192.49,-0.0067
2018-04-13,40808.48,40808.48,40961.20,40426.93,167.13,0.0000
2018-04-12,40808.48,40846.24,40882.71,40622.43,205.29,-0.0009
2018-04-11,40846.24,40499.04,40849.15,40444.54,367.20,0.0086
2018-04-10,40499.04,40429.18,40499.04,40206.10,388.27,0.0017
2018-04-09,40429.18,40841.14,40848.41,40429.18,287.04,-0.0101
2018-04-06,40841.14,40875.69,41001.17,40814.68,501.96,-0.0008
2018-04-05,40875.69,40749.86,40945.75,40684.52,495.64,0.0031
2018-04-04,40749.86,40854.54,40855.83,40512.37,401.41,-0.0026
2018-04-03,40855.64,41504.51,41615.41,40795.66,364.76,-0.0156
2018-03-29,41504.51,40822.83,41526.24,40681.31,270.60,0.0172
2018-03-28,40802.08,41243.24,41280.46,40751.40,535.03,-0.0107
2018-03-27,41243.24,41454.30,41466.48,41232.61,352.89,-0.0051
2018-03-26,41454.30,41472.10,41662.40,41454.30,379.88,-0.0004
2018-03-23,41472.10,41633.79,41960.37,41469.28,560.12,-0.0039
2018-03-22,41633.79,41495.43,41640.04,41370.69,542.27,0.0033
2018-03-21,41495.43,41686.36,41693.11,41235.34,488.74,-0.0046
2018-03-20,41686.36,41832.63,41860.34,41614.20,398.20,-0.0035
2018-03-19,41832.63,41926.99,41926.99,41664.77,326.86,-0.0025
2018-03-16,41935.93,42185.38,42185.38,41741.34,426.58,-0.0059
2018-03-15,42185.38,42839.49,42889.64,42039.57,404.05,-0.0153
2018-03-14,42839.52,43073.42,43073.42,42669.83,372.67,-0.0054
2018-03-13,43073.45,43056.51,43081.56,42801.00,407.78,0.0004
2018-03-12,43056.51,43167.87,43228.94,42943.34,431.23,-0.0026
2018-03-09,43167.86,43090.55,43290.23,43079.16,1530.00,0.0018
2018-03-08,43090.55,42952.70,43092.63,42777.92,266.00,0.0032
2018-03-07,42952.70,43609.77,43870.09,42939.13,270.32,-0.0151
2018-03-06,43609.77,43513.93,43611.76,42912.56,445.50,0.0022
2018-03-05,43513.93,42876.23,44062.47,42876.23,251.87,0.0149
2018-03-02,42876.23,42843.38,42934.03,42705.63,403.13,0.0008
2018-03-01,42843.38,43330.54,43366.21,42628.49,371.25,-0.0112
2018-02-28,43330.54,42299.56,43389.51,42098.01,571.57,0.0244
2018-02-27,42299.56,42579.48,42588.34,42231.43,438.65,-0.0066
2018-02-26,42579.48,42570.89,42671.04,42514.17,384.86,0.0002
2018-02-23,42570.89,42258.78,42580.14,42214.42,308.43,0.0074
2018-02-22,42258.78,42158.32,42292.85,42158.32,342.07,0.0024
2018-02-21,42158.32,42148.40,42241.04,42061.98,570.26,0.0002
2018-02-20,42148.40,41987.74,42265.53,41497.82,510.28,0.0038
2018-02-19,41988.18,42638.83,42712.65,41988.18,287.17,-0.0153
2018-02-16,42638.83,42604.40,42751.47,42454.63,616.59,0.0008
2018-02-15,42604.40,42171.80,42604.40,42171.80,615.13,0.0103
2018-02-14,42171.80,41708.15,42207.86,41657.35,520.74,0.0111
2018-02-13,41708.15,42735.32,42735.32,41614.10,470.52,-0.0241
2018-02-12,42737.89,43127.92,43198.00,42080.55,517.44,-0.0090
2018-02-09,43127.92,43326.89,43672.55,42790.79,552.39,-0.0046
2018-02-08,43326.89,43538.16,43616.14,43261.66,2140.00,-0.0049
2018-02-07,43538.16,43877.30,43921.17,43534.71,508.30,-0.0077
2018-02-06,43877.30,44261.72,44262.49,43770.46,717.15,-0.0087
2018-02-05,44261.72,44639.99,44663.91,44046.48,426.87,-0.0085
2018-02-02,44639.99,44460.18,44684.38,44460.18,524.94,0.0040
2018-02-01,44460.18,44378.80,44484.04,44155.38,630.52,0.0026
2018-01-31,44343.65,44493.79,44512.37,43946.10,651.90,-0.0034
2018-01-30,44493.79,44306.48,44493.79,43986.69,876.98,0.0042
2018-01-29,44306.48,43773.76,44306.48,43773.76,573.35,0.0122
2018-01-26,43773.76,43529.06,44155.98,43529.06,944.86,0.0056
2018-01-25,43529.06,43963.40,43995.68,43106.26,500.85,-0.0099
2018-01-24,43963.40,44389.85,44389.85,43092.87,536.43,-0.0096
2018-01-23,44389.85,44912.53,44937.83,43720.59,737.86,-0.0116
2018-01-22,44912.53,45092.83,45321.82,44748.24,2130.00,-0.0040
2018-01-19,45092.83,44848.74,45103.96,44377.62,1340.00,0.0054
2018-01-18,44848.74,44885.24,45162.64,44188.72,1340.00,-0.0008
2018-01-17,44885.24,44054.72,44901.01,43956.76,960.68,0.0189
2018-01-16,44054.72,43119.00,44055.68,43119.00,635.40,0.0217
2018-01-15,43119.00,42898.90,43119.44,42262.82,730.56,0.0051
2018-01-12,42898.90,43041.54,43670.57,42636.87,139.00,-0.0033
2018-01-11,43041.54,41816.11,43269.41,41813.37,1160.00,0.0293
2018-01-10,41816.11,40366.22,41816.11,40366.22,1090.00,0.0360
2018-01-09,40362.97,39849.65,40485.54,39688.04,770.89,0.0129
2018-01-08,39849.65,38923.26,39851.45,38908.12,604.53,0.0238
2018-01-05,38923.26,38676.12,39113.68,38676.12,753.29,0.0064
2018-01-04,38676.12,38187.28,38848.31,38182.94,825.13,0.0128
2018-01-03,38187.28,38264.79,38579.51,38187.28,580.71,-0.0020
2018-01-02,38264.79,38243.19,38268.82,37646.88,248.48,0.0006
2017-12-29,38243.19,37990.74,38243.19,37990.74,536.85,0.0066
2017-12-28,37990.74,37889.57,37991.55,37862.35,322.31,0.0027
2017-12-27,37889.57,38522.14,38547.98,37889.57,416.99,-0.0164
2017-12-22,38522.14,38350.64,38522.14,38323.15,204.47,0.0045
2017-12-21,38350.64,37933.86,38350.64,37790.07,429.38,0.0110
2017-12-20,37933.86,37783.76,37933.86,37661.17,207.80,0.0040
2017-12-19,37783.76,37957.96,37960.62,37783.76,649.58,-0.0046
2017-12-18,37957.96,38436.08,38486.26,37871.65,202.00,-0.0124
2017-12-15,38436.08,37933.70,38436.08,37794.83,425.26,0.0132
2017-12-14,37933.70,38534.64,38539.91,37840.14,289.26,-0.0156
2017-12-13,38534.64,38924.63,38945.09,38514.43,323.94,-0.0100
2017-12-12,38924.63,38913.99,39104.09,38836.25,462.67,0.0003
2017-12-11,38913.99,39257.53,39292.21,38891.25,350.58,-0.0088
2017-12-08,39257.53,39534.14,39656.53,39231.97,530.06,-0.0070
2017-12-07,39534.14,39075.30,39623.52,39075.30,1060.00,0.0117
2017-12-06,39075.30,38494.43,39111.28,38494.43,703.64,0.0151
2017-12-05,38494.43,37974.58,38515.91,37970.44,522.30,0.0137
2017-12-04,37974.58,37944.60,38023.27,37913.99,500.19,0.0008
2017-11-30,37944.60,37709.20,38057.71,37709.20,495.32,0.0062
2017-11-29,37709.20,37503.73,37716.14,37466.50,441.81,0.0055
2017-11-28,37503.73,37250.78,37541.88,37212.61,1100.00,0.0068
2017-11-27,37250.78,37365.91,37393.29,37269.55,942.72,-0.0031
2017-11-24,37365.91,36688.75,37374.88,36677.42,870.58,0.0185
2017-11-23,36688.75,36608.76,36984.36,36592.26,513.80,0.0022
2017-11-22,36608.76,36600.07,36693.59,36563.48,261.88,0.0002
2017-11-21,36600.07,36792.60,36864.64,36579.63,257.93,-0.0052
2017-11-20,36792.60,36703.58,36800.85,36599.99,208.71,0.0024
2017-11-17,36703.58,36634.89,36766.24,36615.55,1830.00,0.0019
2017-11-16,36634.89,36617.45,36679.93,36541.90,217.75,0.0005
2017-11-15,36617.45,36617.45,36617.45,36617.45,,-0.0091
2017-11-14,36953.41,37312.28,37345.70,36996.54,,-0.0096
2017-11-13,37312.28,37120.28,37314.36,36843.04,207.77,0.0052
2017-11-10,37120.28,37051.54,37121.51,36963.86,175.27,0.0019
2017-11-09,37051.54,37138.97,37156.28,36932.48,175.75,-0.0024
2017-11-08,37138.97,37013.57,37138.97,36965.05,193.47,0.0034
2017-11-07,37013.57,36930.83,37063.04,36907.07,305.17,0.0022
2017-11-06,36930.83,36939.59,37014.89,36910.49,466.52,-0.0002
2017-11-03,36939.59,36877.15,37009.46,36834.34,361.05,0.0017
2017-11-02,36877.15,36887.20,36912.54,36682.40,318.15,-0.0003
2017-11-01,36887.20,36680.29,36888.04,36427.31,249.35,0.0056
2017-10-31,36680.29,36484.30,36681.46,36144.63,259.08,0.0054
2017-10-30,36484.30,36462.26,36484.30,36203.89,174.53,0.0006
2017-10-27,36462.26,36517.48,36530.55,36310.20,250.88,-0.0015
2017-10-26,36517.48,36622.85,36640.07,36438.60,356.72,-0.0029
2017-10-25,36622.85,36531.62,36754.39,36531.62,333.00,0.0025
2017-10-24,36531.62,36411.73,36551.39,36406.89,199.86,0.0033
2017-10-23,36411.73,36587.31,36596.66,35825.05,253.54,-0.0048
2017-10-20,36587.31,36645.65,36683.58,36583.21,106.54,-0.0016
2017-10-19,36645.65,36641.52,36663.33,36611.37,140.87,0.0001
2017-10-18,36641.52,36669.61,36702.17,36634.01,198.63,-0.0008
2017-10-17,36669.61,36970.81,36970.81,36668.42,211.87,-0.0081
2017-10-16,36970.81,36848.17,37041.52,36833.89,214.96,0.0033
2017-10-13,36848.17,36732.24,36868.25,36731.09,159.61,0.0032
2017-10-12,36732.24,36652.99,36732.24,36619.78,443.68,0.0022
2017-10-11,36652.82,36776.60,36776.60,36620.52,336.38,-0.0034
2017-10-10,36776.60,36831.93,36846.77,36747.68,353.19,-0.0015
2017-10-09,36831.93,36321.81,36888.73,36320.29,262.16,0.0141
2017-10-06,36320.98,35773.69,36350.14,35772.70,367.07,0.0153
2017-10-05,35773.98,35358.57,35773.98,35155.08,296.82,0.0117
2017-10-04,35358.57,35306.09,35500.23,35272.84,174.07,0.0015
2017-10-03,35306.09,35439.98,35475.59,35262.26,634.33,-0.0038
2017-09-29,35439.98,35430.30,35469.12,35350.17,235.82,0.0003
2017-09-28,35429.31,35103.40,35433.52,34847.79,337.35,0.0093
2017-09-27,35103.40,34951.27,35170.70,34653.22,136.40,0.0044
2017-09-26,34951.27,35358.73,35420.53,34876.87,298.53,-0.0116
2017-09-25,35361.52,35488.81,35488.81,35246.52,107.15,-0.0036
2017-09-22,35488.81,35188.97,35490.84,35187.24,192.20,0.0085
2017-09-21,35188.97,35207.89,35411.85,35128.03,429.22,-0.0005
2017-09-20,35207.89,34846.82,35207.89,34729.78,137.34,0.0104
2017-09-19,34846.82,34873.07,34883.22,34734.21,174.66,-0.0008
2017-09-18,34873.07,35005.57,35105.67,34744.96,162.73,-0.0038
2017-09-15,35005.57,35659.72,35676.51,34976.50,160.14,-0.0184
2017-09-14,35660.04,35464.34,35713.91,35448.01,128.31,0.0055
2017-09-13,35464.34,35397.52,35464.34,35221.27,119.89,0.0019
2017-09-12,35397.52,35664.94,35665.61,35364.73,373.49,-0.0075
2017-09-11,35664.94,35957.24,36030.89,35621.00,114.72,-0.0080
2017-09-08,35953.44,36112.37,36175.23,35901.02,152.47,-0.0044
2017-09-07,36112.37,35605.30,36141.70,35559.76,222.67,0.0141
2017-09-06,35609.07,35403.92,35745.70,35348.94,281.84,0.0058
2017-09-05,35403.92,35504.62,35521.10,35326.19,59.50,-0.0028
2017-08-31,35504.62,35629.13,35629.97,35417.16,202.37,-0.0035
2017-08-30,35629.13,36166.16,36169.04,35515.11,239.91,-0.0148
2017-08-29,36165.93,36317.31,36320.58,35747.97,144.45,-0.0042
2017-08-28,36317.31,36646.46,36651.25,36241.81,348.11,-0.0090
2017-08-25,36646.46,36575.86,36648.59,36491.93,422.45,0.0019
2017-08-24,36575.86,37063.41,37063.47,36538.95,238.16,-0.0130
2017-08-23,37059.21,36962.48,37088.44,36886.32,264.28,0.0026
2017-08-22,36962.48,36584.44,37074.42,36572.06,144.31,0.0103
2017-08-21,36584.44,36920.56,37050.00,36550.28,368.38,-0.0091
2017-08-18,36920.56,36316.58,36923.71,36267.39,236.62,0.0166
2017-08-17,36316.58,36102.38,36364.81,35871.31,225.14,0.0059
2017-08-16,36102.38,37096.60,37097.26,36008.56,224.77,-0.0268
2017-08-15,37096.60,37950.96,37954.43,37007.13,391.63,-0.0225
2017-08-14,37950.96,38198.60,38241.67,37949.49,316.11,-0.0065
2017-08-11,38198.60,38102.85,38227.10,38102.85,353.64,0.0025
2017-08-10,38102.85,38144.02,38185.32,37944.91,362.67,-0.0011
2017-08-09,38144.02,37999.56,38186.79,37961.43,328.65,0.0038
2017-08-08,37999.56,37525.38,38005.80,37451.09,218.21,0.0126
2017-08-07,37525.38,37425.15,37584.48,37292.56,254.48,0.0027
2017-08-04,37425.15,37135.23,37476.69,37096.68,515.48,0.0078
2017-08-03,37135.23,36905.06,37135.67,36901.21,279.15,0.0062
2017-08-02,36905.06,36720.62,36905.06,36252.17,251.01,0.0050
2017-08-01,36720.62,35847.75,36728.33,35444.00,433.55,0.0243
2017-07-31,35847.75,36881.74,36933.43,35793.63,490.16,-0.0276
2017-07-28,36864.71,37245.17,37655.46,36506.35,525.52,-0.0102
2017-07-27,37245.17,36740.77,37258.33,36704.65,542.80,0.0137
2017-07-26,36740.77,35533.00,36794.22,35504.88,335.33,0.0340
2017-07-25,35533.00,34652.52,35597.13,34652.52,513.44,0.0254
2017-07-24,34652.52,34020.37,34685.40,33999.14,293.75,0.0186
2017-07-21,34020.37,33695.83,34045.15,33692.29,378.19,0.0096
2017-07-20,33695.83,33514.93,33702.61,33435.98,191.43,0.0054
2017-07-19,33514.93,33436.61,33658.67,33436.61,331.43,0.0023
2017-07-18,33436.61,33301.43,33436.61,33222.98,323.54,0.0041
2017-07-17,33301.43,33261.66,33373.36,33052.13,322.81,0.0012
2017-07-14,33261.66,33246.91,33301.53,33183.36,311.61,0.0004
2017-07-13,33246.91,32981.63,33257.19,32981.29,288.86,0.0080
2017-07-12,32981.63,32827.98,32981.63,32812.72,270.86,0.0047
2017-07-11,32827.98,32614.60,32910.31,32546.08,218.76,0.0063
2017-07-10,32620.84,32459.37,32644.88,32432.59,182.07,0.0050
2017-07-07,32459.17,32354.78,32459.17,32219.72,212.38,0.0032
2017-07-06,32354.78,32302.32,32354.78,32149.69,168.51,0.0016
2017-07-05,32302.32,32410.20,32411.70,32210.20,311.38,-0.0033
2017-07-04,32410.20,32769.80,32770.59,32406.84,206.18,-0.0110
2017-07-03,32769.83,33117.48,33132.44,32748.60,162.34,-0.0105
2017-06-30,33117.48,33269.84,33275.64,32758.94,345.54,-0.0046
2017-06-29,33269.84,32657.30,33269.84,32657.30,431.16,0.0188
2017-06-28,32657.30,32122.14,32662.34,32065.66,386.24,0.0167
2017-06-23,32122.14,32928.04,32952.38,32102.86,417.53,-0.0245
2017-06-22,32928.44,33482.61,33501.68,32450.30,509.61,-0.0164
2017-06-21,33477.89,34381.70,34384.70,33397.48,508.61,-0.0261
2017-06-20,34375.60,34134.67,34375.60,33689.78,392.27,0.0070
2017-06-19,34135.10,33810.96,34146.51,33810.96,482.52,0.0096
2017-06-16,33810.56,33797.84,33863.69,33567.76,493.24,0.0004
2017-06-15,33797.84,33598.20,33983.89,33494.29,573.60,0.0059
2017-06-14,33598.20,33141.85,33602.39,33091.26,759.05,0.0138
2017-06-13,33141.85,33235.28,33257.60,33095.90,408.72,-0.0029
2017-06-12,33236.70,33276.68,33445.99,32962.16,501.08,-0.0012
2017-06-09,33276.68,32937.98,33280.18,32937.98,686.30,0.0103
2017-06-08,32937.98,32686.72,33119.12,32686.72,528.14,0.0077
2017-06-07,32686.72,32200.38,32686.72,31624.16,497.11,0.0151
2017-06-06,32200.38,32578.38,32751.69,31978.10,744.88,-0.0116
2017-06-05,32578.38,31371.63,32666.13,31371.63,640.44,0.0385
2017-06-02,31371.63,30314.14,31373.98,30314.14,708.41,0.0349
2017-06-01,30314.14,29498.31,30314.14,29498.31,434.43,0.0277
2017-05-31,29498.31,29276.59,29534.11,28959.58,343.19,0.0074
2017-05-30,29281.04,29065.86,29512.26,29065.86,832.52,0.0074
2017-05-26,29064.52,28467.61,29102.03,28467.61,725.53,0.0210
2017-05-25,28467.61,28286.43,28514.31,28245.88,418.94,0.0064
2017-05-24,28286.43,28093.30,28329.03,28093.30,311.28,0.0069
2017-05-23,28093.30,28078.30,28209.79,28047.66,212.69,0.0005
2017-05-22,28078.30,28113.38,28228.45,28036.40,208.34,-0.0012
2017-05-19,28113.44,28101.63,28154.52,27994.01,305.97,0.0004
2017-05-18,28101.63,27900.44,28129.64,27863.23,353.14,0.0072
2017-05-17,27900.44,27609.67,27901.29,27609.51,371.46,0.0105
2017-05-16,27609.67,27513.69,27615.28,27277.10,569.18,0.0035
2017-05-15,27513.69,28192.46,28227.09,27492.41,670.96,-0.0241
2017-05-12,28192.46,28423.70,28873.44,28190.38,1060.00,-0.0081
2017-05-11,28423.70,27546.68,28608.94,27546.68,801.07,0.0318
2017-05-10,27546.68,26756.21,27722.48,26707.37,584.12,0.0295
2017-05-09,26756.21,26418.33,26772.21,26411.03,539.21,0.0128
2017-05-08,26419.17,26235.63,26428.42,26175.10,267.64,0.0070
2017-05-05,26235.63,26166.80,26256.35,26124.81,442.83,0.0026
2017-05-04,26166.80,26116.79,26166.80,25998.22,255.60,0.0019
2017-05-03,26117.15,25965.18,26122.02,25963.28,264.49,0.0059
2017-05-02,25965.18,25758.51,25977.23,25751.57,191.02,0.0077
2017-04-28,25767.26,25753.00,25893.91,25639.34,366.47,0.0006
2017-04-27,25753.00,25620.94,25804.14,25618.26,360.01,0.0052
2017-04-26,25620.94,25818.87,25903.52,25611.80,255.70,-0.0077
2017-04-25,25818.87,25747.05,25857.10,25745.47,127.42,0.0028
2017-04-24,25747.05,25189.37,25785.63,25159.24,211.76,0.0221
2017-04-21,25189.37,25282.75,25318.02,25177.28,171.60,-0.0039
2017-04-20,25288.11,25331.77,25342.03,25245.51,147.89,-0.0017
2017-04-19,25331.77,25207.07,25331.77,25181.14,232.30,0.0045
2017-04-18,25218.12,25510.17,25510.17,25213.80,246.09,-0.0114
2017-04-13,25510.01,25496.82,25530.34,25438.52,349.28,0.0005
2017-04-12,25496.71,25478.06,25514.28,25441.66,247.66,0.0007
2017-04-11,25478.06,25626.37,25637.96,25468.88,402.67,-0.0058
2017-04-10,25626.37,25746.52,25749.87,25575.33,191.83,-0.0047
2017-04-07,25746.52,25755.18,25818.98,25656.23,107.94,-0.0003
2017-04-06,25755.18,25471.69,25764.45,25471.69,241.51,0.0111
2017-04-05,25471.69,25266.15,25471.69,25255.52,158.70,0.0081
2017-04-04,25266.15,25273.03,25339.70,25243.18,180.12,-0.0003
2017-04-03,25273.03,25516.34,25555.73,25251.19,97.69,-0.0095
2017-03-31,25516.34,25533.82,25561.99,25444.13,377.51,-0.0007
2017-03-30,25533.82,25267.68,25533.82,25212.17,294.18,0.0105
2017-03-29,25267.68,25406.72,25415.22,25214.59,521.66,-0.0055
2017-03-28,25406.72,25485.17,25514.97,25303.19,191.95,-0.0031
2017-03-27,25485.17,25454.93,25497.56,25406.27,557.06,0.0012
2017-03-24,25454.93,25512.69,25516.94,25380.58,142.00,-0.0023
2017-03-23,25514.03,25514.09,25558.33,25453.07,115.11,0.0000
2017-03-22,25514.09,25558.57,25561.25,25495.57,198.84,-0.0017
2017-03-21,25558.57,25671.55,25680.63,25484.90,153.72,-0.0044
2017-03-20,25671.55,25653.16,25671.55,25549.65,495.24,0.0007
2017-03-17,25653.16,25418.08,25678.51,25408.44,151.38,0.0092
2017-03-16,25418.08,25301.23,25469.06,25278.87,279.95,0.0046
2017-03-15,25301.23,25284.56,25315.56,25235.94,233.78,0.0007
2017-03-14,25284.56,25136.63,25284.56,25041.41,227.76,0.0059
2017-03-13,25136.63,25238.01,25238.85,25062.25,135.40,-0.0040
2017-03-10,25238.01,25170.36,25543.40,25167.17,245.39,0.0027
2017-03-09,25170.36,24986.02,25292.47,24877.20,215.91,0.0074
2017-03-08,24986.02,25129.27,25169.10,24932.24,218.72,-0.0057
2017-03-07,25129.27,24581.99,25129.27,24547.37,215.36,0.0223
2017-03-06,24581.99,25012.08,25136.10,24568.07,128.16,-0.0172
2017-03-03,25012.08,24829.59,25037.40,24829.59,274.17,0.0073
2017-03-02,24829.59,25183.10,25204.97,24762.07,186.00,-0.0140
2017-03-01,25183.10,25329.08,25351.80,25183.10,228.02,-0.0058
2017-02-28,25329.08,25373.42,25402.89,25286.61,444.50,-0.0017
2017-02-27,25373.42,25250.37,25382.73,25218.23,254.75,0.0049
2017-02-24,25250.37,25409.06,25417.10,25223.02,259.31,-0.0062
2017-02-23,25409.06,25249.74,25409.06,25204.33,146.71,0.0063
2017-02-22,25249.74,25251.63,25263.49,25181.34,118.46,-0.0001
2017-02-21,25251.63,25249.49,25323.81,25181.86,125.15,0.0001
2017-02-20,25249.49,25164.91,25273.94,25128.57,103.36,0.0034
2017-02-17,25164.91,25055.29,25188.29,25025.87,480.00,0.0044
2017-02-16,25055.29,25130.26,25171.26,25041.74,144.39,-0.0030
2017-02-15,25130.26,25032.17,25130.26,24962.19,161.84,0.0039
2017-02-14,25032.17,25244.29,25246.17,25000.95,144.89,-0.0084
2017-02-13,25244.65,25340.02,25475.13,25232.94,141.91,-0.0038
2017-02-10,25340.02,25322.30,25350.03,25204.41,201.73,0.0007
2017-02-09,25322.30,25460.45,25472.15,25257.02,142.83,-0.0054
2017-02-08,25460.45,25446.66,25511.10,25424.96,347.82,0.0005
2017-02-07,25446.66,25587.09,25595.97,25380.40,207.18,-0.0055
2017-02-06,25587.09,25802.54,25812.09,25575.20,152.36,-0.0083
2017-02-03,25802.54,25936.24,26084.39,25790.59,144.47,-0.0052
2017-02-02,25936.24,25903.55,25936.24,25750.45,151.50,0.0013
2017-02-01,25903.55,26036.24,26084.25,25800.68,246.36,-0.0051
2017-01-31,26036.24,26217.18,26244.80,25912.22,205.75,-0.0069
2017-01-30,26217.18,26328.22,26339.35,26191.13,143.52,-0.0042
2017-01-27,26328.22,26289.95,26361.45,26277.08,237.79,0.0015
2017-01-26,26289.95,26240.45,26295.29,26211.25,146.49,0.0019
2017-01-25,26240.45,26217.54,26248.36,26214.85,189.99,0.0009
2017-01-24,26217.54,26231.37,26296.54,26122.99,187.70,-0.0005
2017-01-23,26231.37,26223.54,26231.37,26107.29,228.59,0.0003
2017-01-20,26223.54,26201.60,26228.41,26160.76,203.19,0.0008
2017-01-19,26201.60,26245.34,26246.42,26168.49,196.46,-0.0017
2017-01-18,26245.34,26278.20,26308.87,26236.00,394.82,-0.0013
2017-01-17,26278.20,26373.83,26375.68,26271.52,371.87,-0.0036
2017-01-16,26373.83,26325.93,26378.56,26325.93,174.00,0.0018
2017-01-13,26325.93,26330.15,26350.33,26278.04,148.57,-0.0002
2017-01-12,26330.39,26385.80,26414.92,26305.65,179.33,-0.0021
2017-01-11,26385.80,26346.24,26411.21,26325.21,197.45,0.0015
2017-01-10,26346.24,26580.22,26628.85,26338.81,279.34,-0.0088
2017-01-09,26580.22,26251.39,26580.22,26244.67,209.02,0.0125
